,owner,score,last_edit_date,last_activity_date,creation_date,post_type,content_license,link
6407,"(104, 'Gypsy Spellweaver')",3,,1593424068,1593424068,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6407
6405,"(8137, 'Daniel R. Collins')",3,,1593276537,1593276537,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6405
6403,"(746, 'Kim Nguyễn')",5,,1593211056,1593211056,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6403
6530,"(1106, 'D.W.')",14,,1641913459,1599776680,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6530
6511,"(1074, 'Theodore Norvell')",2,1598975194.0,1637794649,1598974074,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6511
6507,"(9443, 'xii70523yuoia')",5,1629973628.0,1629973628,1598904356,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6507
6598,"(8137, 'Daniel R. Collins')",49,1605563804.0,1626879000,1605560138,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6598
6594,"(9659, 'TechyKids')",0,1624372976.0,1624372976,1604295921,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6594
6554,"(1293, 'Buffy')",5,1622630626.0,1622630626,1600779687,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6554
6547,"(9524, 'Rares Dima')",4,1600625726.0,1612688023,1600334503,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6547
6555,"(9322, 'Marwi')",3,1611689132.0,1611689132,1600811822,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6555
6550,"(6410, 'Drimades Boy')",0,,1610856400,1600443011,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6550
6543,"(9246, 'composerMike')",5,,1606686787,1600127738,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6543
6563,"(9498, 'guitarcat')",4,,1606599035,1601076234,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6563
6599,"(1293, 'Buffy')",56,,1605564430,1605564430,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6599
6597,"(9632, 'danbst')",0,,1604772144,1604772144,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6597
6596,"(9632, 'danbst')",1,,1604770810,1604770810,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6596
6595,"(1106, 'D.W.')",2,,1604438212,1604438212,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6595
6568,"(8837, 'Rusi')",3,1604244294.0,1604244294,1601215311,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6568
6585,"(8837, 'Rusi')",3,1604237519.0,1604237519,1603430220,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6585
6593,"(27, 'Ben I.')",2,,1603852214,1603852214,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6593
6587,"(9632, 'danbst')",6,,1603852214,1603797859,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6587
6592,"(9632, 'danbst')",2,,1603835800,1603835800,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6592
6591,"(9632, 'danbst')",1,,1603829810,1603829810,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6591
6590,"(1293, 'Buffy')",3,,1603820222,1603820222,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6590
6589,"(204, 'ctrl-alt-delor')",1,,1603806085,1603806085,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6589
6588,"(9632, 'danbst')",4,,1603799087,1603799087,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6588
6586,"(6111, 'Dave R')",1,,1603776702,1603776702,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6586
6583,"(9620, 'Jan Koupil')",7,,1603776702,1603095162,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6583
6584,"(9632, 'danbst')",2,,1603345233,1603345233,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6584
6582,"(9604, 'toddwseattle')",1,,1602801165,1602801165,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6582
6581,"(27, 'Ben I.')",2,,1602530828,1602530828,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6581
6579,"(1873, 'Erel Segal-Halevi')",4,,1602530828,1602502673,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6579
6580,"(9588, 'Tristan Duquesne')",7,,1602527389,1602527389,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6580
6578,"(9588, 'Tristan Duquesne')",4,,1602527389,1602355927,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6578
6567,"(8837, 'Rusi')",1,1602423425.0,1602423425,1601213598,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6567
6525,"(4161, 'Lila')",2,,1602090150,1599493232,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6525
6573,"(8837, 'Rusi')",3,1601883988.0,1601883988,1601880910,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6573
6572,"(4380, 'Wes H')",2,,1601490968,1601490968,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6572
6570,"(6111, 'Dave R')",4,,1601271418,1601271418,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6570
6548,"(9246, 'composerMike')",3,,1601271418,1600379997,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6548
6551,"(9498, 'guitarcat')",3,1601262104.0,1601262104,1600467055,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6551
6569,"(9549, 'Anuradha')",3,1601228212.0,1601228212,1601226146,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6569
6565,"(1293, 'Buffy')",4,1601201956.0,1601201956,1601121625,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6565
6566,"(8132, 'Sarah')",4,,1601165136,1601165136,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6566
6519,"(2799, 'Grzegorz Wierzowiecki')",3,1599508274.0,1601165136,1599318822,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6519
6564,"(27, 'Ben I.')",2,1601122934.0,1601122934,1601092339,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6564
6557,"(27, 'Ben I.')",5,1601092812.0,1601092812,1600824413,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6557
6558,"(283, 'Ellen Spertus')",3,1601069454.0,1601069454,1600966765,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6558
6560,"(204, 'ctrl-alt-delor')",3,1601058298.0,1601058298,1600981917,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6560
6562,"(204, 'ctrl-alt-delor')",2,,1601057240,1601057240,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6562
6561,"(27, 'Ben I.')",2,1601055812.0,1601055812,1601007653,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6561
6559,"(1293, 'Buffy')",2,1600973064.0,1600973064,1600969038,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6559
6556,"(1293, 'Buffy')",3,,1600812213,1600812213,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6556
6553,"(3966, 'Ralf Kleberhoff')",4,1600782148.0,1600782148,1600693797,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6553
6534,"(9494, 'somethingsomething')",7,1600553417.0,1600553417,1599811562,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6534
6552,"(204, 'ctrl-alt-delor')",1,,1600552154,1600552154,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6552
6549,"(9513, 'f222')",2,,1600418760,1600418760,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6549
6545,"(9498, 'guitarcat')",5,,1600132787,1600132787,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6545
6544,"(27, 'Ben I.')",2,,1600131778,1600131778,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6544
6533,"(4301, 'Fritz Sieker')",7,1600109595.0,1600109595,1599793245,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6533
6542,"(9511, 'Tero Kilkanen')",0,,1600028632,1600028632,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6542
6541,"(5349, 'Scott Rowe')",4,,1599914212,1599914212,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6541
6540,"(9502, 'jwpfox')",6,,1599894223,1599894223,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6540
6539,"(9500, 'hackor')",0,,1599885040,1599885040,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6539
6538,"(2821, '&#193;ngel')",0,,1599867937,1599867937,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6538
6537,"(2821, '&#193;ngel')",4,,1599866781,1599866781,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6537
6536,"(9499, 'Anonymous Coward')",6,,1599866509,1599866509,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6536
6532,"(27, 'Ben I.')",17,,1599791183,1599791183,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6532
6531,"(1536, 'Yuval Filmus')",3,,1599777066,1599777066,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6531
6529,"(5211, 'Adam Smith')",4,,1599777066,1599762965,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6529
6520,"(2706, 'srattigan')",3,1599506366.0,1599506366,1599431331,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6520
6526,"(1293, 'Buffy')",-1,,1599494915,1599494915,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6526
6524,"(8103, 'user2768')",0,,1599491135,1599491135,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6524
6523,"(6112, 'Louis B.')",1,,1599442281,1599442281,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6523
6522,"(6112, 'Louis B.')",3,,1599438952,1599438952,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6522
6521,"(27, 'Ben I.')",3,,1599435305,1599435305,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6521
6518,"(27, 'Ben I.')",1,,1599218743,1599218743,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6518
6517,"(9468, 'douggard')",3,,1599218743,1599195083,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6517
6516,"(9464, 'kaiya')",0,1599095482.0,1599095482,1599076252,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6516
6515,"(9460, 'Koustubh M')",4,,1599019884,1599019884,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6515
6514,"(786, 'M. Braden')",1,,1598994818,1598994818,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6514
6513,"(283, 'Ellen Spertus')",1,,1598993371,1598993371,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6513
6506,"(8773, 'Owen Reynolds')",3,1598987203.0,1598987203,1598898101,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6506
6512,"(5241, 'Kafein')",2,,1598981385,1598981385,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6512
6510,"(9447, 'The_Moth')",1,,1598943678,1598943678,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6510
6509,"(2068, 'Kevin Workman')",2,,1598920949,1598920949,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6509
6508,"(7971, 'nick012000')",0,,1598911618,1598911618,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6508
6505,"(9440, 'Kuba hasn&#39;t forgotten Monica')",1,1598896994.0,1598896994,1598896666,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6505
6504,"(9441, 'user9441')",1,,1598895323,1598895323,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6504
6503,"(9440, 'Kuba hasn&#39;t forgotten Monica')",0,1598894072.0,1598894072,1598893635,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6503
6502,"(9440, 'Kuba hasn&#39;t forgotten Monica')",4,1598892814.0,1598892814,1598892286,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6502
6501,"(204, 'ctrl-alt-delor')",0,,1598860636,1598860636,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6501
6500,"(204, 'ctrl-alt-delor')",4,,1598859512,1598859512,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6500
6601,"(8137, 'Daniel R. Collins')",24,1626879000.0,1626879000,1605646998,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6601
6699,"(9884, 'Qiulang 邱朗')",7,1611688887.0,1626406585,1608540719,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6699
6686,"(9831, 'Neelesh V')",9,1626068543.0,1626068543,1608194174,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6686
6674,"(9851, 'amnk')",7,1608190228.0,1626068543,1607855345,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6674
6680,"(9125, 'Ran Mouri')",5,1622406238.0,1622406238,1608137286,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6680
6698,"(4301, 'Fritz Sieker')",4,1622037329.0,1622037329,1608502995,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6698
6625,"(8012, 'kanayt')",0,,1617847558,1606147431,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6625
6670,"(8043, 'JohnnyApplesauce')",2,1609876873.0,1610398327,1607745562,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6670
6697,"(21, 'ncmathsadist')",4,,1608385249,1608385249,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6697
6689,"(9253, 'Samuel Muldoon')",5,,1608385249,1608273650,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6689
6696,"(27, 'Ben I.')",2,,1608364793,1608364793,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6696
6694,"(9831, 'Neelesh V')",1,,1608354967,1608354967,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6694
6691,"(6387, 'paus')",1,,1608354967,1608286763,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6691
6693,"(27, 'Ben I.')",3,1608313344.0,1608313344,1608302967,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6693
6692,"(793, 'TuringTux')",4,,1608287653,1608287653,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6692
6688,"(9831, 'Neelesh V')",1,1608263901.0,1608263901,1608261266,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6688
6687,"(9864, 'Carlos Pinz&#243;n')",1,,1608214261,1608214261,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6687
6685,"(8007, 'Jon Guiton')",2,,1608144446,1608144446,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6685
6666,"(274, 'Gergely')",2,1607695993.0,1608144446,1607692294,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6666
6684,"(8007, 'Jon Guiton')",1,,1608144071,1608144071,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6684
6669,"(9845, 'Reagan Ochora')",2,,1608144071,1607745456,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6669
6683,"(8007, 'Jon Guiton')",3,,1608143749,1608143749,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6683
6682,"(8007, 'Jon Guiton')",1,,1608142513,1608142513,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6682
6681,"(8007, 'Jon Guiton')",2,,1608141942,1608141942,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6681
6676,"(8137, 'Daniel R. Collins')",2,1608001957.0,1608001957,1607964685,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6676
6675,"(1269, 'Solomon Slow')",1,,1607955494,1607955494,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6675
6673,"(27, 'Ben I.')",12,,1607810216,1607810216,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6673
6671,"(9075, 'Steve')",2,1607766953.0,1607766953,1607766573,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6671
6668,"(1940, 'njuffa')",5,1607746410.0,1607746410,1607739234,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6668
6667,"(1293, 'Buffy')",3,1607693864.0,1607693864,1607693340,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6667
6659,"(9831, 'Neelesh V')",5,1607614203.0,1607614203,1607478814,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6659
6665,"(27, 'Ben I.')",3,,1607565443,1607565443,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6665
6664,"(9840, 'EssentialAnonymity')",3,,1607565443,1607562930,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6664
6663,"(21, 'ncmathsadist')",1,,1607553332,1607553332,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6663
6662,"(8137, 'Daniel R. Collins')",2,,1607482844,1607482844,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6662
6661,"(9498, 'guitarcat')",6,,1607481721,1607481721,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6661
6660,"(27, 'Ben I.')",8,,1607480563,1607480563,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6660
6658,"(9498, 'guitarcat')",0,,1607470154,1607470154,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6658
6657,"(9632, 'danbst')",0,,1607350540,1607350540,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6657
6655,"(21, 'ncmathsadist')",2,,1607116115,1607116115,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6655
6654,"(9632, 'danbst')",1,,1607102941,1607102941,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6654
6653,"(9632, 'danbst')",1,,1607100357,1607100357,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6653
6652,"(9632, 'danbst')",1,,1607085881,1607085881,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6652
6651,"(9632, 'danbst')",1,,1607085210,1607085210,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6651
6650,"(9498, 'guitarcat')",0,,1607039469,1607039469,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6650
6649,"(9806, 'Chris Kerslake')",1,,1607033907,1607033907,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6649
6648,"(2122, 'ThisClark')",3,,1607031947,1607031947,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6648
6645,"(9803, 'steakexchange')",4,1606944568.0,1607031947,1606932858,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6645
6647,"(27, 'Ben I.')",3,,1606945284,1606945284,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6647
6646,"(27, 'Ben I.')",3,,1606944228,1606944228,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6646
6644,"(6387, 'paus')",2,1606828462.0,1606944228,1606819492,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6644
6643,"(9707, 'R Dent')",-1,,1606740572,1606740572,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6643
6642,"(8007, 'Jon Guiton')",2,,1606689268,1606689268,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6642
6641,"(8007, 'Jon Guiton')",1,,1606688849,1606688849,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6641
6640,"(8007, 'Jon Guiton')",3,,1606687814,1606687814,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6640
6639,"(8007, 'Jon Guiton')",2,,1606686787,1606686787,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6639
6631,"(8007, 'Jon Guiton')",3,1606673235.0,1606673235,1606516499,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6631
6630,"(9786, 'Jeremy')",2,,1606673235,1606500779,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6630
6632,"(8007, 'Jon Guiton')",2,1606599035.0,1606599035,1606517861,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6632
6636,"(8007, 'Jon Guiton')",1,,1606598507,1606598507,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6636
6635,"(1293, 'Buffy')",5,,1606590543,1606590543,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6635
6634,"(8007, 'Jon Guiton')",2,,1606585022,1606585022,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6634
6628,"(9632, 'danbst')",0,,1606397250,1606397250,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6628
6627,"(1532, 'Tim')",1,,1606341486,1606341486,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6627
6626,"(9758, 'Yasha Karant')",0,1606224741.0,1606224741,1606201376,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6626
6622,"(9707, 'R Dent')",1,1606042230.0,1606042230,1605989901,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6622
6619,"(812, 'Cort Ammon')",0,1605975863.0,1605975863,1605938147,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6619
6617,"(4301, 'Fritz Sieker')",3,1605908751.0,1605908751,1605890814,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/6617
6616,"(6410, 'Drimades Boy')",0,,1605908751,1605889520,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/6616
